Instance,Terminal,Layer,X location,Y location,Voltage
_12170_,VSS,Metal1,835.2100,258.3380,0.008421
_12169_,VSS,Metal1,841.9300,251.2615,0.008305
_12168_,VSS,Metal1,839.1175,266.8360,0.008522
_12167_,VSS,Metal1,831.7330,290.5190,0.008790
_12166_,VSS,Metal1,808.2065,524.9250,0.010990
_12165_,VSS,Metal1,874.4100,532.7380,0.011014
_12164_,VSS,Metal1,878.8900,525.6615,0.010988
_12163_,VSS,Metal1,879.5225,532.8435,0.011014
_12162_,VSS,Metal1,807.6530,533.5590,0.011013
_12161_,VSS,Metal1,835.6465,336.7650,0.009347
_12160_,VSS,Metal1,876.6500,329.6615,0.009230
_12159_,VSS,Metal1,880.0100,313.9815,0.009095
_12158_,VSS,Metal1,881.1175,329.0035,0.009230
_12157_,VSS,Metal1,835.6530,344.5205,0.009409
_12156_,VSS,Metal1,797.0065,447.2350,0.010387
_12155_,VSS,Metal1,830.1700,439.4215,0.010315
_12154_,VSS,Metal1,831.8500,454.3380,0.010431
_12153_,VSS,Metal1,840.7975,439.3160,0.010315
_12152_,VSS,Metal1,797.5730,454.2805,0.010437
_12151_,VSS,Metal1,711.6330,227.0050,0.008021
_12150_,VSS,Metal1,709.2700,219.1380,0.007896
_12149_,VSS,Metal1,704.7300,211.2980,0.007749
_12148_,VSS,Metal1,714.2375,211.9560,0.007750
_12147_,VSS,Metal1,715.5465,219.0805,0.007896
_12146_,VSS,Metal1,635.4730,242.6850,0.008209
_12145_,VSS,Metal1,628.6300,242.6580,0.008208
_12144_,VSS,Metal1,623.5300,235.5815,0.008088
_12143_,VSS,Metal1,631.3575,235.4760,0.008089
_12142_,VSS,Metal1,639.9465,250.4405,0.008278
_12141_,VSS,Metal1,751.6465,345.3150,0.009417
_12140_,VSS,Metal1,745.1100,281.8580,0.008701
_12139_,VSS,Metal1,751.7700,266.9415,0.008515
_12138_,VSS,Metal1,755.6775,258.4435,0.008424
_12137_,VSS,Metal1,741.8665,344.5205,0.009416
_12136_,VSS,Metal1,520.1130,259.0750,0.008410
_12135_,VSS,Metal1,526.0900,258.3380,0.008410
_12134_,VSS,Metal1,539.5300,251.2615,0.008260
_12133_,VSS,Metal1,532.7975,266.8360,0.008490
_12132_,VSS,Metal1,502.3365,266.1285,0.008490
_12131_,VSS,Metal1,523.4665,266.9990,0.008490
_12130_,VSS,Metal1,378.1200,226.9340,0.007861
_12129_,VSS,Metal1,366.5500,227.7415,0.007858
_12128_,VSS,Metal1,358.7100,227.7415,0.007856
_12127_,VSS,Metal1,362.0825,219.2435,0.007743
_12126_,VSS,Metal1,359.2100,251.2615,0.008237
_12125_,VSS,Metal1,438.9130,328.9250,0.009231
_12124_,VSS,Metal1,423.6700,297.5380,0.008856
_12123_,VSS,Metal1,407.9900,289.6980,0.008792
_12122_,VSS,Metal1,419.2025,282.5160,0.008664
_12121_,VSS,Metal1,407.9900,274.0180,0.008564
_12120_,VSS,Metal1,402.5065,274.8390,0.008564
_12119_,VSS,Metal1,446.7465,313.1605,0.009058
_12118_,VSS,Metal1,486.5130,242.6850,0.008191
_12117_,VSS,Metal1,475.7500,235.5815,0.008039
_12116_,VSS,Metal1,470.6500,234.8180,0.008039
_12115_,VSS,Metal1,479.5975,242.7635,0.008178
_12114_,VSS,Metal1,436.5500,243.4215,0.008165
_12113_,VSS,Metal1,398.8530,258.2805,0.008372
_12112_,VSS,Metal1,488.1865,250.4405,0.008254
_12111_,VSS,Metal1,433.0065,548.4450,0.011122
_12110_,VSS,Metal1,439.2900,533.5015,0.011021
_12109_,VSS,Metal1,437.1100,525.6615,0.010976
_12108_,VSS,Metal1,443.6530,525.7190,0.010977
_12107_,VSS,Metal1,447.1900,430.8180,0.010252
_12106_,VSS,Metal1,441.1465,556.2005,0.011167
_12105_,VSS,Metal1,513.9530,462.9150,0.010531
_12104_,VSS,Metal1,502.6300,462.1780,0.010531
_12103_,VSS,Metal1,496.4700,470.0180,0.010602
_12102_,VSS,Metal1,487.6265,447.3190,0.010394
_12101_,VSS,Metal1,495.8500,422.9780,0.010186
_12100_,VSS,Metal1,486.9625,290.3560,0.008790
_12099_,VSS,Metal1,503.5730,462.9990,0.010531
_12098_,VSS,Metal1,496.0330,352.4450,0.009571
_12097_,VSS,Metal1,495.8500,336.7380,0.009327
_12096_,VSS,Metal1,504.2500,329.6615,0.009231
_12095_,VSS,Metal1,497.9730,329.7190,0.009231
_12094_,VSS,Metal1,486.8200,329.6150,0.009231
_12093_,VSS,Metal1,486.9500,313.9815,0.009058
_12092_,VSS,Metal1,478.0600,282.5475,0.008670
_12091_,VSS,Metal1,501.0665,352.3605,0.009571
_12090_,VSS,Metal1,403.6330,376.6750,0.009748
_12089_,VSS,Metal1,397.3500,368.8615,0.009710
_12088_,VSS,Metal1,387.8300,353.1815,0.009562
_12087_,VSS,Metal1,390.1865,361.0790,0.009581
_12086_,VSS,Metal1,384.4700,321.0580,0.009139
_12085_,VSS,Metal1,382.8600,282.5475,0.008659
_12084_,VSS,Metal1,397.4665,266.9990,0.008485
_12083_,VSS,Metal1,409.2265,376.7590,0.009749
_12082_,VSS,Metal1,308.6800,282.6655,0.008655
_12081_,VSS,Metal1,312.9400,281.9425,0.008655
_12080_,VSS,Metal1,312.6130,273.9605,0.008562
_12079_,VSS,Metal1,324.3600,273.9740,0.008562
_12078_,VSS,Metal1,326.4400,266.8710,0.008472
_12077_,VSS,Metal1,318.2065,274.7550,0.008562
_12076_,VSS,Metal1,326.0400,281.8140,0.008656
_12075_,VSS,Metal1,337.8065,281.8850,0.008656
_12074_,VSS,Metal1,331.9000,282.5475,0.008656
_12073_,VSS,Metal1,310.1200,266.9855,0.008473
_12072_,VSS,Metal1,307.8665,273.9605,0.008562
_12071_,VSS,Metal1,309.0200,274.6975,0.008562
_12070_,VSS,Metal1,285.6530,274.7730,0.008563
_12069_,VSS,Metal1,258.2675,289.8035,0.008795
_12068_,VSS,Metal1,183.8600,673.9325,0.011774
_12067_,VSS,Metal1,196.2375,681.8035,0.011812
_12066_,VSS,Metal1,151.8800,643.3055,0.011634
_12065_,VSS,Metal1,249.8800,1010.9340,0.012204
_12064_,VSS,Metal1,347.8800,988.2655,0.012257
_12063_,VSS,Metal1,481.1600,1003.0940,0.012321
_12062_,VSS,Metal1,417.3200,1003.0940,0.012297
_12061_,VSS,Metal1,163.9600,800.1055,0.012173
_12060_,VSS,Metal1,574.1200,987.4140,0.012324
_12059_,VSS,Metal1,931.9600,564.9055,0.011246
_12058_,VSS,Metal1,645.8000,996.1055,0.012335
_12057_,VSS,Metal1,693.4000,1003.9455,0.012365
_12056_,VSS,Metal1,883.2400,925.5455,0.012364
_12055_,VSS,Metal1,850.7600,878.5055,0.012363
_12054_,VSS,Metal1,601.5600,1010.9340,0.012357
_12053_,VSS,Metal1,965.0000,721.7055,0.011956
_12052_,VSS,Metal1,955.4800,587.5740,0.011334
_12051_,VSS,Metal1,966.6800,454.2940,0.010422
_12050_,VSS,Metal1,867.5600,179.8940,0.007395
_12049_,VSS,Metal1,966.1200,509.1740,0.010848
_12048_,VSS,Metal1,947.0800,368.9055,0.009667
_12047_,VSS,Metal1,926.9200,336.6940,0.009343
_12046_,VSS,Metal1,741.5600,164.2140,0.007117
_12045_,VSS,Metal1,583.6400,132.8540,0.006566
_12044_,VSS,Metal1,677.1600,156.3740,0.006971
_12043_,VSS,Metal1,184.3600,392.4255,0.009947
_12042_,VSS,Metal1,249.8800,172.0540,0.006852
_12041_,VSS,Metal1,221.3200,375.8940,0.009749
_12040_,VSS,Metal1,303.0800,305.3340,0.008994
_12039_,VSS,Metal1,319.3200,306.1855,0.008994
_12038_,VSS,Metal1,456.5200,125.0140,0.006326
_12037_,VSS,Metal1,187.7200,564.0540,0.011197
_12036_,VSS,Metal1,203.1600,368.9055,0.009692
_12035_,VSS,Metal1,164.2000,721.7055,0.011928
_12034_,VSS,Metal1,150.7600,862.8255,0.012209
_12033_,VSS,Metal1,151.8800,949.0655,0.012172
_12032_,VSS,Metal1,319.3200,996.1055,0.012281
_12031_,VSS,Metal1,483.9600,988.2655,0.012304
_12030_,VSS,Metal1,456.5200,1003.0940,0.012316
_12029_,VSS,Metal1,152.4400,783.5740,0.012118
_12028_,VSS,Metal1,555.6400,996.1055,0.012325
_12027_,VSS,Metal1,929.1600,580.5855,0.011320
_12026_,VSS,Metal1,791.9600,1011.7855,0.012349
_12025_,VSS,Metal1,717.4800,1010.9340,0.012355
_12024_,VSS,Metal1,881.0000,917.7055,0.012363
_12023_,VSS,Metal1,896.6800,894.1855,0.012337
_12022_,VSS,Metal1,660.3600,996.1055,0.012337
_12021_,VSS,Metal1,966.1200,720.8540,0.011956
_12020_,VSS,Metal1,967.2400,666.8255,0.011775
_12019_,VSS,Metal1,965.5600,415.9455,0.010099
_12018_,VSS,Metal1,894.4400,219.9455,0.007917
_12017_,VSS,Metal1,966.1200,540.5340,0.011095
_12016_,VSS,Metal1,934.2000,306.1855,0.008993
_12015_,VSS,Metal1,946.5200,502.1855,0.010772
_12014_,VSS,Metal1,699.5600,133.7055,0.006690
_12013_,VSS,Metal1,604.1200,156.3740,0.006935
_12012_,VSS,Metal1,719.7200,156.3740,0.006992
_12011_,VSS,Metal1,203.4000,384.5855,0.009865
_12010_,VSS,Metal1,301.1600,195.5740,0.007272
_12009_,VSS,Metal1,211.5600,337.5455,0.009337
_12008_,VSS,Metal1,449.8000,133.7055,0.006397
_12007_,VSS,Metal1,203.4000,313.1740,0.009077
_12006_,VSS,Metal1,149.0800,532.6940,0.011004
_12005_,VSS,Metal1,186.6000,337.5455,0.009340
_12004_,VSS,Metal1,289.0800,321.0140,0.009134
_12003_,VSS,Metal1,184.9800,681.7725,0.011809
_12002_,VSS,Metal1,200.1575,690.1960,0.011847
_12001_,VSS,Metal1,150.8200,626.8925,0.011584
_12000_,VSS,Metal1,160.4825,626.9235,0.011589
_11999_,VSS,Metal1,194.5000,980.3075,0.012220
_11998_,VSS,Metal1,195.1175,995.9560,0.012237
_11997_,VSS,Metal1,351.3000,995.9875,0.012295
_11996_,VSS,Metal1,356.9575,1003.7960,0.012280
_11995_,VSS,Metal1,515.3800,995.9875,0.012320
_11994_,VSS,Metal1,524.3975,995.9560,0.012320
_11993_,VSS,Metal1,426.3400,1003.2125,0.012297
_11992_,VSS,Metal1,428.0775,995.4035,0.012304
_11991_,VSS,Metal1,165.5800,784.3075,0.012121
_11990_,VSS,Metal1,172.1575,792.1160,0.012146
_11989_,VSS,Metal1,601.6200,1018.8925,0.012344
_11988_,VSS,Metal1,616.7975,1027.3160,0.012347
_11987_,VSS,Metal1,965.6200,564.1725,0.011250
_11986_,VSS,Metal1,966.3225,572.0435,0.011267
_11985_,VSS,Metal1,778.5800,988.1475,0.012344
_11984_,VSS,Metal1,783.1175,988.1160,0.012344
_11983_,VSS,Metal1,695.7000,995.9875,0.012346
_11982_,VSS,Metal1,704.7175,1003.2435,0.012367
_11981_,VSS,Metal1,853.6200,933.2675,0.012341
_11980_,VSS,Metal1,861.5175,925.3960,0.012364
_11979_,VSS,Metal1,841.3000,885.6125,0.012358
_11978_,VSS,Metal1,856.4775,901.3235,0.012377
_11977_,VSS,Metal1,615.6200,1018.8925,0.012344
_11976_,VSS,Metal1,624.0775,1003.7960,0.012358
_11975_,VSS,Metal1,965.6200,674.5475,0.011775
_11974_,VSS,Metal1,972.9575,673.9635,0.011774
_11973_,VSS,Metal1,973.4600,635.3475,0.011661
_11972_,VSS,Metal1,977.5225,642.6035,0.011634
_11971_,VSS,Metal1,969.5400,423.6675,0.010207
_11970_,VSS,Metal1,979.1175,423.6360,0.010207
_11969_,VSS,Metal1,641.3800,187.8525,0.007438
_11968_,VSS,Metal1,650.9575,180.0435,0.007310
_11967_,VSS,Metal1,956.1000,517.7475,0.010920
_11966_,VSS,Metal1,971.2775,525.5560,0.010977
_11965_,VSS,Metal1,978.5000,353.1075,0.009506
_11964_,VSS,Metal1,985.3625,344.6835,0.009388
_11963_,VSS,Metal1,954.9800,556.3325,0.011192
_11962_,VSS,Metal1,959.5175,556.3635,0.011193
_11961_,VSS,Metal1,730.4200,156.4925,0.007005
_11960_,VSS,Metal1,734.3975,164.3635,0.007114
_11959_,VSS,Metal1,562.4200,141.4275,0.006662
_11958_,VSS,Metal1,572.5575,148.6835,0.006837
_11957_,VSS,Metal1,691.2200,132.9725,0.006682
_11956_,VSS,Metal1,692.4825,125.7160,0.006564
_11955_,VSS,Metal1,204.5800,438.7325,0.010364
_11954_,VSS,Metal1,203.0425,431.4760,0.010248
_11953_,VSS,Metal1,253.3000,203.5325,0.007433
_11952_,VSS,Metal1,269.5975,203.5635,0.007438
_11951_,VSS,Metal1,222.5000,407.9875,0.010045
_11950_,VSS,Metal1,219.8425,407.4035,0.010045
_11949_,VSS,Metal1,407.8600,125.1325,0.006289
_11948_,VSS,Metal1,415.7575,125.1635,0.006289
_11947_,VSS,Metal1,168.9400,478.5475,0.010615
_11946_,VSS,Metal1,169.3575,462.2835,0.010493
_11945_,VSS,Metal1,151.9400,572.6275,0.011252
_11944_,VSS,Metal1,144.8025,564.7560,0.011194
_11943_,VSS,Metal1,165.3800,588.3075,0.011323
_11942_,VSS,Metal1,160.4825,580.4360,0.011300
_11941_,VSS,Metal1,177.9000,447.1875,0.010385
_11940_,VSS,Metal1,175.5175,446.6035,0.010385
_11939_,VSS,Metal1,155.3000,729.4275,0.011991
_11938_,VSS,Metal1,145.9225,745.0760,0.012016
_11937_,VSS,Metal1,155.3000,658.8675,0.011707
_11936_,VSS,Metal1,172.1575,658.2835,0.011709
_11935_,VSS,Metal1,201.2200,1019.5075,0.012191
_11934_,VSS,Metal1,200.2425,1018.9235,0.012191
_11933_,VSS,Metal1,312.1000,988.1475,0.012252
_11932_,VSS,Metal1,312.7175,987.5635,0.012252
_11931_,VSS,Metal1,514.8200,1011.6675,0.012353
_11930_,VSS,Metal1,512.7225,1027.3160,0.012325
_11929_,VSS,Metal1,444.8200,1003.8275,0.012314
_11928_,VSS,Metal1,443.8425,995.4035,0.012307
_11927_,VSS,Metal1,163.7000,831.3475,0.012193
_11926_,VSS,Metal1,180.5575,830.7635,0.012199
_11925_,VSS,Metal1,534.9200,1003.0940,0.012328
_11924_,VSS,Metal1,970.1000,588.3075,0.011334
_11923_,VSS,Metal1,977.4375,595.5635,0.011382
_11922_,VSS,Metal1,821.7000,980.3075,0.012375
_11921_,VSS,Metal1,827.9175,980.2760,0.012375
_11920_,VSS,Metal1,683.9400,1018.8925,0.012337
_11919_,VSS,Metal1,704.1575,1018.9235,0.012335
_11918_,VSS,Metal1,867.6200,925.4275,0.012364
_11917_,VSS,Metal1,871.1225,924.8435,0.012364
_11916_,VSS,Metal1,867.6200,901.9075,0.012377
_11915_,VSS,Metal1,871.6825,917.0035,0.012362
_11914_,VSS,Metal1,967.3000,745.1075,0.012048
_11913_,VSS,Metal1,976.3175,752.9160,0.012129
_11912_,VSS,Metal1,965.6200,689.6125,0.011849
_11911_,VSS,Metal1,972.9575,689.6435,0.011847
_11910_,VSS,Metal1,966.1800,650.4125,0.011681
_11909_,VSS,Metal1,972.9575,643.1560,0.011635
_11908_,VSS,Metal1,971.7800,400.1475,0.010011
_11907_,VSS,Metal1,979.1175,415.2435,0.010098
_11906_,VSS,Metal1,895.0600,227.0525,0.008048
_11905_,VSS,Metal1,911.3575,227.0835,0.008051
_11904_,VSS,Metal1,977.3800,548.4925,0.011106
_11903_,VSS,Metal1,983.6825,541.2360,0.011095
_11902_,VSS,Metal1,933.1400,313.2925,0.009094
_11901_,VSS,Metal1,939.9175,290.3560,0.008792
_11900_,VSS,Metal1,973.4600,470.7075,0.010552
_11899_,VSS,Metal1,984.1575,470.6760,0.010552
_11898_,VSS,Metal1,737.7000,148.6525,0.006938
_11897_,VSS,Metal1,759.0375,149.2360,0.006940
_11896_,VSS,Metal1,602.6800,132.8540,0.006583
_11895_,VSS,Metal1,772.9800,149.2675,0.006953
_11894_,VSS,Metal1,768.6425,156.5235,0.007021
_11893_,VSS,Metal1,546.1800,133.5875,0.006548
_11892_,VSS,Metal1,544.0825,140.8435,0.006638
_11891_,VSS,Metal1,290.8200,180.0125,0.007048
_11890_,VSS,Metal1,287.0425,172.7560,0.006893
_11889_,VSS,Metal1,224.9400,297.6125,0.008861
_11888_,VSS,Metal1,214.7175,297.6435,0.008868
_11887_,VSS,Metal1,182.1200,258.2940,0.008340
_11886_,VSS,Metal1,171.5400,502.0675,0.010818
_11885_,VSS,Metal1,171.6825,485.8035,0.010700
_11884_,VSS,Metal1,162.0200,502.0675,0.010818
_11883_,VSS,Metal1,154.8825,509.8760,0.010887
_11882_,VSS,Metal1,488.5000,125.1325,0.006392
_11881_,VSS,Metal1,488.0825,133.0035,0.006503
_11880_,VSS,Metal1,286.8400,344.5340,0.009415
_11879_,VSS,Metal1,165.5165,557.0115,0.011156
_11878_,VSS,Metal1,164.8300,564.2135,0.011194
_11877_,VSS,Metal1,540.2375,556.3200,0.011172
_11876_,VSS,Metal1,592.3300,524.8525,0.010979
_11875_,VSS,Metal1,591.7575,533.4400,0.011020
_11874_,VSS,Metal1,587.5900,540.5325,0.011075
_11873_,VSS,Metal1,590.3730,360.2005,0.009583
_11872_,VSS,Metal1,583.9175,524.9600,0.010979
_11871_,VSS,Metal1,571.6100,525.7075,0.010979
_11870_,VSS,Metal1,585.3330,886.3590,0.012359
_11869_,VSS,Metal1,664.8825,455.0400,0.010452
_11868_,VSS,Metal1,718.6300,455.1475,0.010441
_11867_,VSS,Metal1,663.1730,807.9590,0.012249
_11866_,VSS,Metal1,599.0375,517.7600,0.010957
_11865_,VSS,Metal1,598.4900,462.9875,0.010527
_11864_,VSS,Metal1,799.2530,510.0390,0.010863
_11863_,VSS,Metal1,526.2500,587.5725,0.011344
_11862_,VSS,Metal1,520.0775,579.8400,0.011363
_11861_,VSS,Metal1,520.3900,572.7475,0.011274
_11860_,VSS,Metal1,524.5575,580.4800,0.011364
_11859_,VSS,Metal1,522.3300,627.6275,0.011589
_11858_,VSS,Metal1,511.6775,611.2000,0.011499
_11857_,VSS,Metal1,504.7100,611.9475,0.011500
_11856_,VSS,Metal1,521.4930,447.3190,0.010392
_11855_,VSS,Metal1,623.6775,784.3200,0.012183
_11854_,VSS,Metal1,622.8700,791.4125,0.012199
_11853_,VSS,Metal1,346.5065,792.2790,0.012191
_11852_,VSS,Metal1,550.0700,548.3725,0.011120
_11851_,VSS,Metal1,601.2775,549.1200,0.011123
_11850_,VSS,Metal1,599.0500,556.2125,0.011182
_11849_,VSS,Metal1,666.7975,548.4800,0.011122
_11848_,VSS,Metal1,663.4500,549.2275,0.011121
_11847_,VSS,Metal1,371.7065,298.3590,0.008853
_11846_,VSS,Metal1,545.2775,423.0400,0.010182
_11845_,VSS,Metal1,543.9100,329.7075,0.009228
_11844_,VSS,Metal1,548.1065,744.3605,0.012076
_11843_,VSS,Metal1,545.8375,564.1600,0.011219
_11842_,VSS,Metal1,541.6700,557.0675,0.011172
_11841_,VSS,Metal1,546.4265,219.9590,0.007819
_11840_,VSS,Metal1,548.9500,650.2925,0.011698
_11839_,VSS,Metal1,554.5625,651.0400,0.011698
_11838_,VSS,Metal1,545.8500,651.1475,0.011698
_11837_,VSS,Metal1,655.5975,681.7600,0.011836
_11836_,VSS,Metal1,653.9300,682.5075,0.011836
_11835_,VSS,Metal1,655.0665,674.6790,0.011822
_11834_,VSS,Metal1,544.1575,635.3600,0.011655
_11833_,VSS,Metal1,541.9300,650.2925,0.011698
_11832_,VSS,Metal1,544.1865,298.3590,0.008866
_11831_,VSS,Metal1,554.2375,650.4000,0.011698
_11830_,VSS,Metal1,545.0300,328.8525,0.009228
_11829_,VSS,Metal1,526.2665,862.8390,0.012285
_11828_,VSS,Metal1,454.5865,556.2005,0.011168
_11827_,VSS,Metal1,345.9465,642.4405,0.011659
_11826_,VSS,Metal1,548.1065,877.6405,0.012351
_11825_,VSS,Metal1,546.6930,596.2790,0.011406
_11824_,VSS,Metal1,354.4965,226.9285,0.007855
_11823_,VSS,Metal1,380.8165,375.8885,0.009748
_11822_,VSS,Metal1,820.9430,634.6085,0.011666
_11821_,VSS,Metal1,836.6230,227.7910,0.008040
_11820_,VSS,Metal1,298.4965,611.9510,0.011507
_11819_,VSS,Metal1,359.2700,886.3015,0.012312
_11818_,VSS,Metal1,627.1830,438.6085,0.010328
_11817_,VSS,Metal1,841.6630,784.4310,0.012156
_11816_,VSS,Metal1,792.9430,815.7910,0.012242
_11815_,VSS,Metal1,877.5365,557.0710,0.011195
_11814_,VSS,Metal1,439.6165,298.3510,0.008856
_11813_,VSS,Metal1,461.4565,509.1685,0.010888
_11812_,VSS,Metal1,674.4900,313.2180,0.009070
_11811_,VSS,Metal1,361.2165,862.8310,0.012260
_11810_,VSS,Metal1,551.0565,799.2485,0.012267
_11809_,VSS,Metal1,724.0630,290.5110,0.008784
_11808_,VSS,Metal1,545.1500,281.9750,0.008676
_11807_,VSS,Metal1,505.4100,580.4250,0.011361
_11806_,VSS,Metal1,551.5830,477.8085,0.010629
_11805_,VSS,Metal1,555.2100,642.4980,0.011689
_11804_,VSS,Metal1,313.0565,744.3685,0.012044
_11803_,VSS,Metal1,569.2100,823.5815,0.012251
_11802_,VSS,Metal1,538.7365,744.3685,0.012076
_11801_,VSS,Metal1,519.1365,298.3510,0.008864
_11800_,VSS,Metal1,416.9500,407.2980,0.010053
_11799_,VSS,Metal1,664.7030,665.9685,0.011814
_11798_,VSS,Metal1,335.4565,462.9910,0.010507
_11797_,VSS,Metal1,763.8230,886.3510,0.012360
_11796_,VSS,Metal1,879.2165,572.7510,0.011272
_11795_,VSS,Metal1,510.7365,336.6885,0.009327
_11794_,VSS,Metal1,517.7300,572.0550,0.011274
_11793_,VSS,Metal1,833.8230,501.3285,0.010777
_11792_,VSS,Metal1,390.8965,705.1685,0.011917
_11791_,VSS,Metal1,871.3765,399.4085,0.010027
_11790_,VSS,Metal1,793.5365,298.3510,0.008880
_11789_,VSS,Metal1,675.3430,219.9510,0.007888
_11788_,VSS,Metal1,566.1430,337.5510,0.009339
_11787_,VSS,Metal1,361.2165,274.8310,0.008561
_11786_,VSS,Metal1,343.2965,501.3285,0.010818
_11785_,VSS,Metal1,738.6230,525.7110,0.010986
_11784_,VSS,Metal1,501.2165,447.3110,0.010393
_11783_,VSS,Metal1,864.0630,822.7685,0.012261
_11782_,VSS,Metal1,874.1765,493.4885,0.010749
_11781_,VSS,Metal1,598.6565,235.6310,0.008087
_11780_,VSS,Metal1,277.7765,517.0085,0.010970
_11779_,VSS,Metal1,694.9430,760.0485,0.012121
_11778_,VSS,Metal1,719.0230,548.3685,0.011124
_11777_,VSS,Metal1,395.9365,760.0485,0.012134
_11776_,VSS,Metal1,242.7900,447.2615,0.010389
_11775_,VSS,Metal1,817.3100,321.7050,0.009130
_11774_,VSS,Metal1,679.8230,336.6885,0.009340
_11773_,VSS,Metal1,263.2165,517.0085,0.010970
_11772_,VSS,Metal1,479.9365,807.0885,0.012234
_11771_,VSS,Metal1,867.4230,665.9685,0.011786
_11770_,VSS,Metal1,277.2165,360.2085,0.009581
_11769_,VSS,Metal1,364.5765,306.1910,0.008990
_11768_,VSS,Metal1,568.6900,721.5450,0.011975
_11767_,VSS,Metal1,810.0300,556.9050,0.011198
_11766_,VSS,Metal1,704.4965,924.6885,0.012360
_11765_,VSS,Metal1,596.9430,588.4310,0.011346
_11764_,VSS,Metal1,830.1900,854.2950,0.012302
_11763_,VSS,Metal1,336.5765,549.2310,0.011119
_11762_,VSS,Metal1,665.8230,775.7285,0.012224
_11761_,VSS,Metal1,555.2100,430.8180,0.010252
_11760_,VSS,Metal1,836.6230,579.7285,0.011325
_11759_,VSS,Metal1,619.0700,399.5750,0.010029
_11758_,VSS,Metal1,797.7100,673.9750,0.011801
_11757_,VSS,Metal1,283.1100,651.1015,0.011709
_11756_,VSS,Metal1,286.7365,643.3110,0.011657
_11755_,VSS,Metal1,542.0965,894.1910,0.012346
_11754_,VSS,Metal1,372.9765,768.7510,0.012109
_11753_,VSS,Metal1,619.3430,375.8885,0.009774
_11752_,VSS,Metal1,276.0965,783.5685,0.012145
_11751_,VSS,Metal1,278.8965,681.6485,0.011820
_11750_,VSS,Metal1,426.1765,462.1285,0.010522
_11749_,VSS,Metal1,322.0165,713.8710,0.011977
_11748_,VSS,Metal1,577.0500,909.8215,0.012377
_11747_,VSS,Metal1,742.5430,399.4085,0.010060
_11746_,VSS,Metal1,632.2230,462.1285,0.010525
_11745_,VSS,Metal1,645.1030,549.2310,0.011121
_11744_,VSS,Metal1,662.7500,744.5350,0.012068
_11743_,VSS,Metal1,402.6565,596.2710,0.011405
_11742_,VSS,Metal1,344.3830,901.1685,0.012318
_11741_,VSS,Metal1,616.5765,792.2710,0.012199
_11740_,VSS,Metal1,469.8565,242.6085,0.008177
_11739_,VSS,Metal1,661.0500,728.7380,0.012045
_11738_,VSS,Metal1,273.2965,932.5285,0.012233
_11737_,VSS,Metal1,732.1700,869.8580,0.012315
_11736_,VSS,Metal1,460.6100,517.1750,0.010957
_11735_,VSS,Metal1,322.0165,611.0885,0.011508
_11734_,VSS,Metal1,658.5430,579.7285,0.011344
_11733_,VSS,Metal1,248.0965,807.9510,0.012185
_11732_,VSS,Metal1,603.4300,697.3780,0.011927
_11731_,VSS,Metal1,494.4965,815.7910,0.012234
_11730_,VSS,Metal1,832.1430,674.6710,0.011799
_11729_,VSS,Metal1,873.6165,298.3510,0.008884
_11728_,VSS,Metal1,342.1765,807.0885,0.012205
_11727_,VSS,Metal1,368.2300,666.0180,0.011774
_11726_,VSS,Metal1,714.0165,823.6310,0.012260
_11725_,VSS,Metal1,596.3830,273.9685,0.008589
_11724_,VSS,Metal1,559.4565,925.5510,0.012349
_11723_,VSS,Metal1,274.4165,893.3285,0.012283
_11722_,VSS,Metal1,734.7030,549.2310,0.011124
_11721_,VSS,Metal1,721.5500,532.8550,0.011018
_11720_,VSS,Metal1,595.2630,901.1685,0.012359
_11719_,VSS,Metal1,653.7900,791.5750,0.012202
_11718_,VSS,Metal1,248.9500,618.9780,0.011526
_11717_,VSS,Metal1,414.4165,674.6710,0.011815
_11716_,VSS,Metal1,460.8965,894.1910,0.012341
_11715_,VSS,Metal1,675.0900,854.8250,0.012296
_11714_,VSS,Metal1,365.6965,642.4485,0.011663
_11713_,VSS,Metal1,544.3030,368.0485,0.009702
_11712_,VSS,Metal1,825.9830,422.9285,0.010200
_11711_,VSS,Metal1,327.0565,329.7110,0.009243
_11710_,VSS,Metal1,713.6900,384.5415,0.009841
_11709_,VSS,Metal1,562.2230,877.6485,0.012354
_11708_,VSS,Metal1,557.2165,384.5910,0.009854
_11707_,VSS,Metal1,416.6565,329.7110,0.009233
_11706_,VSS,Metal1,577.3765,243.4710,0.008200
_11705_,VSS,Metal1,660.2230,815.7910,0.012240
_11704_,VSS,Metal1,694.4165,634.6085,0.011673
_11703_,VSS,Metal1,369.0565,541.3910,0.011082
_11702_,VSS,Metal1,672.8300,266.8250,0.008506
_11701_,VSS,Metal1,449.1030,800.1110,0.012255
_11700_,VSS,Metal1,862.9430,775.7285,0.012167
_11699_,VSS,Metal1,488.0700,925.5015,0.012340
_11698_,VSS,Metal1,467.3300,407.4150,0.010052
_11697_,VSS,Metal1,441.8565,455.1510,0.010453
_11696_,VSS,Metal1,287.4000,289.6540,0.008803
_11695_,VSS,Metal1,292.7530,282.5950,0.008655
_11694_,VSS,Metal1,297.7865,281.8005,0.008655
_11693_,VSS,Metal1,289.3700,266.9875,0.008471
_11692_,VSS,Metal1,267.0125,321.1635,0.009132
_11691_,VSS,Metal1,132.9575,674.5160,0.011768
_11690_,VSS,Metal1,129.0430,673.8680,0.011768
